2	3.14	3.14	0	0
2	3.14	3.14	-0	-0
2	3.14	3.14	-0	-0
2	3.14	3.14	-0.001	-0
2	3.14	3.14	-0.004	-0.002
2.01	3.15	3.14	-0.012	-0.006
2.01	3.15	3.14	-0.021	-0.011
2.02	3.16	3.14	-0.028	-0.014
2.04	3.16	3.14	-0.033	-0.017
2.06	3.15	3.14	-0.018	-0.009
2.07	3.14	3.14	-0	-0
2.07	3.14	3.14	0	0
2.08	3.13	3.14	0.025	0.007
2.09	3.13	3.14	0.053	0.016
2.1	3.11	3.14	0.099	0.029
2.12	3.09	3.14	0.173	0.052
2.14	3.07	3.14	0.233	0.071
2.16	3.06	3.14	0.269	0.082
2.18	3.06	3.14	0.276	0.084
2.2	3.06	3.14	0.255	0.078
2.22	3.08	3.14	0.212	0.064
2.24	3.09	3.14	0.157	0.047
2.26	3.11	3.14	0.101	0.03
2.28	3.13	3.14	0.056	0.017
2.3	3.13	3.14	0.03	0.009
2.32	3.13	3.14	0.028	0.008
2.34	3.13	3.14	0.048	0.014
2.36	3.12	3.14	0.085	0.025
2.38	3.1	3.14	0.128	0.038
2.4	3.09	3.14	0.17	0.051
2.42	3.08	3.14	0.201	0.061
2.44	3.08	3.14	0.216	0.066
2.46	3.08	3.14	0.215	0.065
2.48	3.08	3.14	0.198	0.06
2.5	3.09	3.14	0.17	0.051
2.52	3.1	3.14	0.137	0.041
2.54	3.11	3.14	0.106	0.032
2.56	3.12	3.14	0.083	0.025
2.58	3.12	3.14	0.073	0.022
2.6	3.12	3.14	0.076	0.023
2.62	3.11	3.14	0.091	0.027
2.64	3.11	3.14	0.114	0.034
2.66	3.1	3.14	0.14	0.042
2.68	3.09	3.14	0.162	0.049
2.7	3.09	3.14	0.178	0.053
2.72	3.09	3.14	0.183	0.055
2.74	3.09	3.14	0.179	0.054
2.76	3.09	3.14	0.167	0.05
2.78	3.1	3.14	0.149	0.045
2.8	3.1	3.14	0.13	0.039
2.82	3.11	3.14	0.113	0.034
2.84	3.11	3.14	0.102	0.031
2.86	3.11	3.14	0.099	0.03
2.88	3.11	3.14	0.104	0.031
2.9	3.11	3.14	0.114	0.034
2.92	3.1	3.14	0.128	0.038
2.94	3.1	3.14	0.143	0.043
2.96	3.1	3.14	0.154	0.046
2.98	3.09	3.14	0.162	0.049
3	3.09	3.14	0.163	0.049
3.02	3.09	3.14	0.159	0.048
3.04	3.1	3.14	0.151	0.045
3.06	3.1	3.14	0.14	0.042
3.08	3.1	3.14	0.129	0.039
3.1	3.11	3.14	0.12	0.036
3.12	3.11	3.14	0.115	0.034
3.14	3.11	3.14	0.115	0.034
3.16	3.11	3.14	0.119	0.036
3.18	3.1	3.14	0.126	0.038
3.2	3.1	3.14	0.134	0.04
3.22	3.1	3.14	0.142	0.043
3.24	3.1	3.14	0.148	0.044
3.26	3.1	3.14	0.151	0.045
3.28	3.1	3.14	0.151	0.045
3.3	3.1	3.14	0.148	0.044
3.32	3.1	3.14	0.142	0.043
3.34	3.1	3.14	0.136	0.041
3.36	3.1	3.14	0.13	0.039
3.38	3.1	3.14	0.125	0.038
3.4	3.11	3.14	0.124	0.037
3.42	3.1	3.14	0.124	0.037
3.44	3.1	3.14	0.127	0.038
3.46	3.1	3.14	0.131	0.039
3.48	3.1	3.14	0.136	0.041
3.5	3.1	3.14	0.141	0.042
